Label,Vulnerability Name,Package Name,Package Version,Type,Publish Date
M,Information Exposure,sylius/sylius,"&lt;1.3.16,&gt;&#x3D;1.4.0, &lt;1.4.12,&gt;&#x3D;1.5, &lt;1.5.9,&gt;&#x3D;1.6.0, &lt;1.6.5",Composer,"1,Jan,2021"
M,Open Redirect,github.com/pterodactyl/wings/router/downloader,&lt;1.2.3,Go,"1,Jan,2021"
H,Denial of Service (DoS),socket.io-parser,"&lt;3.3.2,&gt;3.4.0 &lt;3.4.1",npm,"0,Jan,2021"
H,Denial of Service (DoS),org.webjars.npm:socket.io-parser,"[,3.3.2),[3.4.0,3.4.1)",Maven,"0,Jan,2021"
H,Denial of Service (DoS),engine.io,&lt;4.0.0,npm,"0,Jan,2021"
H,Denial of Service (DoS),org.webjars.npm:engine.io,"[0,]",Maven,"0,Jan,2021"
H,Denial of Service (DoS),org.webjars.bower:engine.io,"[0,]",Maven,"0,Jan,2021"
H,Command Injection,ts-process-promises,*,npm,"0,Jan,2021"
H,Command Injection,buns,*,npm,"0,Jan,2021"
M,Insecure Defaults,socket.io,&lt;2.4.0,npm,"0,Jan,2021"
M,Insecure Defaults,org.webjars.npm:socket.io,"[,3.0.0)",Maven,"0,Jan,2021"
M,Insecure Defaults,org.webjars.bower:socket.io,"[0,]",Maven,"0,Jan,2021"
H,Deserialization of Untrusted Data,com.fasterxml.jackson.core:jackson-databind,"[,2.9.10.8)",Maven,"0,Jan,2021"
H,Deserialization of Untrusted Data,com.fasterxml.jackson.core:jackson-databind,"[,2.9.10.8)",Maven,"0,Jan,2021"
H,Deserialization of Untrusted Data,com.fasterxml.jackson.core:jackson-databind,"[,2.9.10.8)",Maven,"0,Jan,2021"
H,Deserialization of Untrusted Data,com.fasterxml.jackson.core:jackson-databind,"[,2.9.10.8)",Maven,"0,Jan,2021"
H,Deserialization of Untrusted Data,com.fasterxml.jackson.core:jackson-databind,"[,2.9.10.8)",Maven,"0,Jan,2021"
H,Deserialization of Untrusted Data,com.fasterxml.jackson.core:jackson-databind,"[,2.9.10.8)",Maven,"0,Jan,2021"
H,Deserialization of Untrusted Data,com.fasterxml.jackson.core:jackson-databind,"[,2.9.10.8)",Maven,"0,Jan,2021"
M,Regular Expression Denial of Service (ReDoS),cairosvg,"[,2.5.1)",pip,"0,Jan,2021"
H,Deserialization of Untrusted Data,com.fasterxml.jackson.core:jackson-databind,"[,2.9.10.8)",Maven,"0,Jan,2021"
H,Deserialization of Untrusted Data,com.fasterxml.jackson.core:jackson-databind,"[, 2.9.10.8)",Maven,"0,Jan,2021"
H,Deserialization of Untrusted Data,com.fasterxml.jackson.core:jackson-databind,"[,2.9.10.8)",Maven,"0,Jan,2021"
H,Deserialization of Untrusted Data,com.fasterxml.jackson.core:jackson-databind,"[, 2.9.10.8)",Maven,"0,Jan,2021"
H,Denial of Service (DoS),github.com/tidwall/match,&lt;1.0.3,Go,"0,Jan,2021"
,,,,,
H,Denial of Service (DoS),io.undertow:undertow-core,"[,2.1.1.Final)",Maven,"1,May,2020"
H,Cross Site Scripting (XSS),markdown2,"[,2.3.9)",pip,"1,May,2020"
M,Cross-site Scripting (XSS),tinymce,"[,4.9.10),[5.0.0,5.2.2)",NuGet,"1,May,2020"
M,Cross-site Scripting (XSS),tinymce,"&lt;4.9.10,&gt;&#x3D;5.0.0 &lt;5.2.2",npm,"1,May,2020"
M,Cross-site Scripting (XSS),org.webjars:tinymce,"[0,]",Maven,"1,May,2020"
M,Cross-site Scripting (XSS),org.webjars.npm:tinymce,"[,5.4.2)",Maven,"1,May,2020"
M,Cross-site Scripting (XSS),org.webjars.bower:tinymce,"(4.9.10, 5.2.2),[,4.9.10)",Maven,"1,May,2020"
M,Cross-site Scripting (XSS),tinymce/tinymce,"&lt;4.9.10,&gt;&#x3D;5.0.0, &lt;5.2.2",Composer,"1,May,2020"
H,Cross-site Scripting (XSS),superset,"[,0.19.1)",pip,"1,May,2020"
M,Arbitrary Code Injection,syft,"[,0.2.3.a1)",pip,"1,May,2020"
H,Cache Poisoning,pyspf,"[,2.0.1)",pip,"1,May,2020"
M,Insecure Defaults,superset,"[,0.14.0)",pip,"1,May,2020"
H,Arbitrary File Write via Archive Extraction (Zip Slip),platformio,"[,4.1.0)",pip,"1,May,2020"
M,Access Restriction Bypass,django-hashid-field,"[,3.1.1)",pip,"1,May,2020"
H,Improper Validation,slpjs,&lt;0.27.2,npm,"1,May,2020"
H,Improper Validation,slp-validate,&lt;1.2.1,npm,"1,May,2020"
M,Cross-site Scripting (XSS),org.jenkins-ci.plugins:awseb-deployment-plugin,"[,0.3.20)",Maven,"1,May,2020"
M,Information Disclosure,org.keycloak:keycloak-services,"[,9.0.2)",Maven,"1,May,2020"
H,Server Side Template Injection (SSTI),nystudio107/craft-seomatic,&lt;3.3.0,Composer,"1,May,2020"
H,Directory Traversal,github.com/dutchcoders/transfer.sh/server,*,Go,"1,May,2020"
L,Cross-Site Request Forgery (CSRF),org.jenkins-ci.plugins:ec2,"[,1.50.2)",Maven,"1,May,2020"
H,Cross-site Scripting (XSS),buefy,&lt;0.8.18,npm,"1,May,2020"
H,Cross-site Scripting (XSS),org.webjars.npm:buefy,"[0,0.8.18)",Maven,"1,May,2020"
H,Cross-site Scripting (XSS),org.webjars.bowergithub.buefy:buefy,"[0,]",Maven,"1,May,2020"
H,Remote Code Execution (RCE),org.jenkins-ci.plugins:scm-filter-jervis,"[,0.3)",Maven,"1,May,2020"
M,Cross-site Request Forgery (CSRF),org.jenkins-ci.plugins:cvs,"[,2.16)",Maven,"1,May,2020"
M,Man-in-the-Middle (MitM),org.jenkins-ci.plugins:ec2,"[,1.50.2)",Maven,"1,May,2020"
M,Improper Access Control,org.jenkins-ci.plugins:copyartifact,"[,1.44)",Maven,"1,May,2020"
L,Credential Exposure,org.jenkins-ci.plugins:credentials-binding,"[,1.23)",Maven,"1,May,2020"
M,Credential Exposure,org.jenkins-ci.plugins:credentials-binding,"[,1.23)",Maven,"1,May,2020"
,,,,,
H,Denial of Service (DoS),microsoft.aspnetcore.mvc.core,[1.1.0],NuGet,"2,Jan,2017"
M,Cross-site Scripting (XSS),angular-gettext,"[,1.0.0)",NuGet,"2,Jan,2017"
M,Content Security Policy (CSP) Bypass,angularjs.core,"[1.5.0,1.5.9)",NuGet,"2,Jan,2017"
M,Content Security Policy (CSP) Bypass,angular,&gt;&#x3D;1.5.0 &lt;1.5.9,npm,"2,Jan,2017"
M,Content Security Policy (CSP) Bypass,org.webjars.npm:angular,"[1.5.0,1.5.9)",Maven,"2,Jan,2017"
M,Content Security Policy (CSP) Bypass,org.webjars.bower:angular,"[1.5.0,1.5.9)",Maven,"2,Jan,2017"
M,Arbitrary Script Injection,angularjs.core,"[,1.2.30)",NuGet,"2,Jan,2017"
M,Arbitrary Script Injection,angular,&gt;&#x3D;1.0.0 &lt;1.2.30,npm,"2,Jan,2017"
M,Arbitrary Script Injection,org.webjars.npm:angular,"[1.0.0,1.2.30)",Maven,"2,Jan,2017"
M,Arbitrary Script Injection,org.webjars.bower:angular,"[1.0.0,1.2.30)",Maven,"2,Jan,2017"
M,Cross-site Scripting (XSS),angularjs.core,"[1.3.0, 1.5.0)",NuGet,"2,Jan,2017"
M,Cross-site Scripting (XSS),angular,&gt;&#x3D;1.3.0 &lt;1.5.0-rc.2,npm,"2,Jan,2017"
M,Cross-site Scripting (XSS),org.webjars.npm:angular,"[1.3.0,1.5.0-rc.2)",Maven,"2,Jan,2017"
M,Cross-site Scripting (XSS),org.webjars.bower:angular,"[1.3.0,1.5.0-rc.2)",Maven,"2,Jan,2017"
M,Cross-site Scripting (XSS),angularjs.core,"[,1.5.0)",NuGet,"2,Jan,2017"
M,Cross-site Scripting (XSS),angular,&lt;1.5.0-rc.0,npm,"2,Jan,2017"
M,Cross-site Scripting (XSS),org.webjars.npm:angular,"[,1.5.0-rc.0)",Maven,"2,Jan,2017"
M,Cross-site Scripting (XSS),org.webjars.bower:angular,"[,1.5.0-rc.0)",Maven,"2,Jan,2017"
M,Cross-site Scripting (XSS),angularjs.core,"[,1.4.10)",NuGet,"2,Jan,2017"
M,Cross-site Scripting (XSS),angular,&lt;1.4.10,npm,"2,Jan,2017"
M,Cross-site Scripting (XSS),org.webjars.npm:angular,"[,1.4.10)",Maven,"2,Jan,2017"
M,Cross-site Scripting (XSS),org.webjars.bower:angular,"[,1.4.10)",Maven,"2,Jan,2017"
H,Cross-site Scripting (XSS),angularjs.core,"[,1.5.0)",NuGet,"2,Jan,2017"
H,Cross-site Scripting (XSS),angular,&lt;1.5.0-beta.2,npm,"2,Jan,2017"
H,Cross-site Scripting (XSS),org.webjars.npm:angular,"[,1.5.0-beta.2)",Maven,"2,Jan,2017"
H,Cross-site Scripting (XSS),org.webjars.bower:angular,"[,1.5.0-beta.2)",Maven,"2,Jan,2017"
M,Clickjacking,angularjs.core,"[1.3.1,1.5.0)",NuGet,"2,Jan,2017"
M,Clickjacking,angular,&gt;&#x3D;1.3.1 &lt;1.5.0-beta.0,npm,"2,Jan,2017"
M,Clickjacking,org.webjars.npm:angular,"[1.3.1,1.5.0-beta.0)",Maven,"2,Jan,2017"
M,Clickjacking,org.webjars.bower:angular,"[1.3.1,1.5.0-beta.0)",Maven,"2,Jan,2017"
,,,,,
M,Improper Input Validation,org.apache.tomcat:tomcat-coyote,"[7.0.0,7.0.28)",Maven,"1,Jun,2014"
M,Improper Input Validation,org.apache.tomcat:coyote,"[6,6.0.36)",Maven,"1,Jun,2014"
H,Cryptographic Issues,org.apache.hadoop:hadoop-hdfs,"[,2.7.0)",Maven,"1,Jun,2014"
M,Access Restriction Bypass,org.apache.tomcat:tomcat-catalina,"[7.0.0,7.0.30)",Maven,"1,Jun,2014"
M,Access Restriction Bypass,org.apache.tomcat:catalina,"[6,6.0.36)",Maven,"1,Jun,2014"
M,Access Restriction Bypass,org.apache.tomcat.embed:tomcat-embed-core,"[7.0.0,7.0.30)",Maven,"1,Jun,2014"
M,Improper Input Validation,org.apache.tomcat:tomcat-coyote,"[7.0.0,7.0.30)",Maven,"1,Jun,2014"
M,Improper Input Validation,org.apache.tomcat:coyote,"[6,6.0.37)",Maven,"1,Jun,2014"
L,Denial of Service (DoS),org.apache.tomcat:tomcat-coyote,"[7.0.0,7.0.28)",Maven,"1,Jun,2014"
L,Denial of Service (DoS),org.apache.tomcat:coyote,"[6.0,6.0.36)",Maven,"1,Jun,2014"
M,Information Exposure,org.jboss.as:jboss-as-web,"[,7.2.0.Final)",Maven,"1,Jun,2014"
M,Improper Authentication,org.apache.axis2:axis2,"[1.1,1.6.3]",Maven,"1,Jun,2014"
M,Cryptographic Issues,org.apache.cxf:cxf-rt-ws-security,"[2.5.0,2.5.7),[2.6.0,2.6.4),[2.7.0,2.7.1)",Maven,"1,Jun,2014"
M,Cryptographic Issues,org.apache.cxf:cxf-bundle-minimal,"[2.5.0,2.5.7),[2.6.0,2.6.4),[2.7.0,2.7.1)",Maven,"1,Jun,2014"
M,Cryptographic Issues,org.apache.cxf:cxf-bundle,"[2.5.0,2.5.7),[2.6.0,2.6.4),[2.7.0,2.7.1)",Maven,"1,Jun,2014"
M,Improper Certificate Validation,org.apache.axis2:axis2,"[0,]",Maven,"1,Jun,2014"
M,Access Restriction Bypass,tomcat:catalina,"[5.5,5.5.36)",Maven,"1,Jun,2014"
M,Access Restriction Bypass,org.apache.tomcat:tomcat-catalina,"[7.0.0,7.0.30)",Maven,"1,Jun,2014"
M,Access Restriction Bypass,org.apache.tomcat:catalina,"[6,6.0.36)",Maven,"1,Jun,2014"
M,Access Restriction Bypass,org.apache.tomcat.embed:tomcat-embed-core,"[7.0.0,7.0.30)",Maven,"1,Jun,2014"
M,Improper Authentication,tomcat:catalina,"[5.5,5.5.36)",Maven,"1,Jun,2014"
M,Improper Authentication,org.apache.tomcat:tomcat-catalina,"[7.0.0,7.0.30)",Maven,"1,Jun,2014"
M,Improper Authentication,org.apache.tomcat:catalina,"[6,6.0.36)",Maven,"1,Jun,2014"
M,Improper Authentication,org.apache.tomcat.embed:tomcat-embed-core,"[7.0.0,7.0.30)",Maven,"1,Jun,2014"
M,Improper Authentication,tomcat:catalina,"[5.5,5.5.36)",Maven,"1,Jun,2014"
M,Improper Authentication,org.apache.tomcat:tomcat-catalina,"[7.0.0,7.0.30)",Maven,"1,Jun,2014"
M,Improper Authentication,org.apache.tomcat:catalina,"[6,6.0.36)",Maven,"1,Jun,2014"
M,Improper Authentication,org.apache.tomcat.embed:tomcat-embed-core,"[7.0.0,7.0.30)",Maven,"1,Jun,2014"
H,XML External Entity (XXE) Injection,org.apache.solr:solr-core,"[,4.1.0)",Maven,"1,Jun,2014"
M,Denial of Service (DoS),org.apache.activemq:apache-activemq,"[,5.8.0)",Maven,"1,Jun,2014"
,,,,,
M,Cross-site Scripting (XSS),monox.cms.runtime,"[0,]",NuGet,"3,Apr,2020"
L,Open Redirect,github.com/sourcegraph/sourcegraph/cmd/frontend/auth,&lt;3.15.1,Go,"3,Apr,2020"
M,Cross-site Scripting (XSS),sphinx,"[,3.0.4)",pip,"2,Apr,2020"
M,Cross-site Scripting (XSS),jquery,&gt;&#x3D;1.2.0 &lt;3.5.0,npm,"2,Apr,2020"
M,Cross-site Scripting (XSS),org.webjars:jquery,"[1.2.0 ,3.5.0)",Maven,"2,Apr,2020"
M,Cross-site Scripting (XSS),org.webjars.npm:jquery,"[1.2.0 ,3.5.0)",Maven,"2,Apr,2020"
M,Cross-site Scripting (XSS),org.webjars.bowergithub.jquery:jquery,"[1.2.0 ,3.5.0)",Maven,"2,Apr,2020"
M,Cross-site Scripting (XSS),org.webjars.bower:jquery,"[1.2.0 ,3.5.0)",Maven,"2,Apr,2020"
M,Cross-site Scripting (XSS),org.fujion.webjars:jquery,"[1.2.0 ,3.5.0)",Maven,"2,Apr,2020"
H,Unauthorized File Access,nilsteampassnet/teampass,&gt;&#x3D;0.0.0,Composer,"2,Apr,2020"
M,Access Restriction Bypass,nilsteampassnet/teampass,&gt;&#x3D;0.0.0,Composer,"2,Apr,2020"
H,Local File Inclusion,nilsteampassnet/teampass,&gt;&#x3D;0.0.0,Composer,"2,Apr,2020"
M,Arbitrary Code Execution,monox.cms.runtime,"[0,]",NuGet,"2,Apr,2020"
M,Deserialization of Untrusted Data,monox.cms.runtime,"[0,]",NuGet,"2,Apr,2020"
L,Session Fixation,intelliants/subrion,&gt;&#x3D;0.0.0,Composer,"2,Apr,2020"
M,CSV Injection,intelliants/subrion,&gt;&#x3D;0.0.0,Composer,"2,Apr,2020"
H,Deserialization of Untrusted Data,intelliants/subrion,&gt;&#x3D;0.0.0,Composer,"2,Apr,2020"
M,Privilege Escalation,monox.cms.runtime,"[0,]",NuGet,"2,Apr,2020"
H,Insufficient Session Expiration,org.apache.nifi.registry:nifi-registry-web-api,"[,0.7.0)",Maven,"2,Apr,2020"
H,Insufficient Session Expiration,org.apache.nifi.registry:nifi-registry-core,"[,0.7.0)",Maven,"2,Apr,2020"
M,Information Disclosure,@actions/http-client,&lt;1.0.8,npm,"2,Apr,2020"
H,Use After Free,electron,"&gt;&#x3D;6.0.0 &lt;6.1.12,&gt;&#x3D;7.0.0 &lt;7.3.0,&gt;&#x3D;8.0.0 &lt;8.3.0",npm,"2,Apr,2020"
H,Use After Free,org.webjars.npm:electron,"[0,]",Maven,"2,Apr,2020"
H,Use After Free,electron,"&gt;&#x3D;6.0.0 &lt;6.1.12,&gt;&#x3D;7.0.0 &lt;7.3.0,&gt;&#x3D;8.0.0 &lt;8.3.0",npm,"2,Apr,2020"
H,Use After Free,org.webjars.npm:electron,"[0,]",Maven,"2,Apr,2020"
M,Improper Authorization,org.keycloak:keycloak-model-jpa,"[,9.0.2)",Maven,"2,Apr,2020"
H,Remote Code Execution (RCE),org.apache.iotdb:iotdb-server,"[,0.9.2)",Maven,"2,Apr,2020"
L,Man-in-the-Middle (MitM),slyphon-log4j,&gt;&#x3D;0.0.0,RubyGems,"2,Apr,2020"
L,Man-in-the-Middle (MitM),log4j-jars,&gt;&#x3D;0.0.0,RubyGems,"2,Apr,2020"
L,Man-in-the-Middle (MitM),org.apache.logging.log4j:log4j-core,"[,2.13.2)",Maven,"2,Apr,2020"
,,,,,
H,Remote Code Execution,topthink/thinkphp,&lt;3.2.4,Composer,"0,Jan,2020"
C,Arbitrary Code Injection,soletta-dev-app,*,npm,"0,Jan,2020"
M,Cross-site Scripting (XSS),org.igniterealtime.openfire:xmppserver,"[0,]",Maven,"0,Jan,2020"
M,Cross-site Scripting (XSS),org.igniterealtime.openfire:xmppserver,"[0,]",Maven,"0,Jan,2020"
C,Use of Hard-coded Constants,org.keycloak:keycloak-services,"[,8.0.0)",Maven,"0,Jan,2020"
H,XML External Entity (XXE) Injection,itextsharp,"[,5.5.12)",NuGet,"0,Jan,2020"
H,XML External Entity (XXE) Injection,itext7,"[,7.0.3)",NuGet,"0,Jan,2020"
H,XML External Entity (XXE) Injection,com.itextpdf:kernel,"[7.0.0,7.0.3)",Maven,"0,Jan,2020"
H,XML External Entity (XXE) Injection,com.itextpdf:itextpdf,"[,5.5.12)",Maven,"0,Jan,2020"
H,XML External Entity (XXE) Injection,com.itextpdf:forms,"[7.0.0,7.0.3)",Maven,"0,Jan,2020"
H,Command Injection,devcert-sanscache,&lt;0.4.7,npm,"0,Jan,2020"
H,Out-of-bounds Read,node-sass,*,npm,"0,Jan,2020"
M,Out-of-bounds Read,node-sass,*,npm,"0,Jan,2020"
H,Uncontrolled Recursion,node-sass,&lt;4.4.0,npm,"0,Jan,2020"
H,Out-of-bounds Read,node-sass,&lt;4.4.0,npm,"0,Jan,2020"
M,Uncontrolled Recursion,node-sass,*,npm,"0,Jan,2020"
H,Improper Input Validation,node-sass,&lt;4.4.0,npm,"0,Jan,2020"
H,Improper Input Validation,node-sass,&lt;4.4.0,npm,"0,Jan,2020"
H,Uncontrolled Recursion,node-sass,&lt;4.4.0,npm,"0,Jan,2020"
H,Out-of-bounds Read,node-sass,&lt;4.4.0,npm,"0,Jan,2020"
H,NULL Pointer Dereference,node-sass,&lt;4.9.0,npm,"0,Jan,2020"
M,Denial of Service (DoS),node-sass,*,npm,"0,Jan,2020"
M,Denial of Service (DoS),node-sass,*,npm,"0,Jan,2020"
M,Denial of Service (DoS),node-sass,&lt;4.11.0,npm,"0,Jan,2020"
M,Out-of-bounds Read,node-sass,&lt;4.3.0,npm,"0,Jan,2020"
H,Out-of-bounds Read,node-sass,&lt;4.4.0,npm,"0,Jan,2020"
H,Denial of Service (DoS),node-sass,&lt;4.4.0,npm,"0,Jan,2020"
M,Out-of-bounds Read,node-sass,*,npm,"0,Jan,2020"
M,NULL Pointer Dereference,node-sass,*,npm,"0,Jan,2020"
M,NULL Pointer Dereference,node-sass,*,npm,"0,Jan,2020"
,,,,,
M,Arbitrary Command Execution,ldoce,&gt;&#x3D; 0,RubyGems,"3,Mar,2013"
H,Arbitrary Command Execution,thumbshooter,&gt;&#x3D; 0,RubyGems,"2,Mar,2013"
M,Improper Certificate Validation,commons-httpclient:commons-httpclient,"[0,]",Maven,"2,Mar,2013"
M,XML External Entity (XXE) Injection,django,"[,1.3.6),[1.4,1.4.4)",pip,"2,Mar,2013"
M,Information Exposure,django,"[,1.3.6),[1.4,1.4.4)",pip,"2,Mar,2013"
M,Denial of Service (DoS),django,"[,1.3.6),[1.4,1.4.4)",pip,"2,Mar,2013"
M,Denial of Service (DoS),activesupport,"&lt; 3.2.13, &gt;&#x3D; 3.2,&lt; 3.1.12, &gt;&#x3D; 2.4,&lt; 2.3.0",RubyGems,"1,Mar,2013"
M,Denial of Service (DoS),activerecord,"&lt; 3.2.13, &gt;&#x3D; 3.2,&lt; 3.1.12, &gt;&#x3D; 3.1,&lt; 3.0.0, &gt;&#x3D; 2.4,&lt; 2.3.18",RubyGems,"1,Mar,2013"
M,Denial of Service (DoS),org.jruby:jruby,"[3.1.0,3.1.12),[3.2.0,3.2.13)",Maven,"1,Mar,2013"
M,Denial of Service (DoS),plone.app.portlets,"[,2.4.5)",pip,"1,Mar,2013"
H,Arbitrary Command Injection,command_wrap,&gt;&#x3D; 0,RubyGems,"1,Mar,2013"
M,Directory Traversal,aspen,"[0.9.18, 0.22)",pip,"1,Mar,2013"
M,Cross-site Scripting (XSS),bbcode,"[,1.0.18)",pip,"1,Mar,2013"
M,Cross-site Scripting (XSS),bbcode,"[,1.0.9)",pip,"1,Mar,2013"
L,Information Exposure,zendframework/zendframework,"&gt;&#x3D;2.1.0, &lt;2.1.4,&gt;&#x3D;2, &lt;2.0.8",Composer,"1,Mar,2013"
M,SQL Injection,zendframework/zendframework,"&gt;&#x3D;2.1.0, &lt;2.1.4,&gt;&#x3D;2, &lt;2.0.8",Composer,"1,Mar,2013"
M,Route Parameter Injection,zendframework/zendframework,"&gt;&#x3D;2.1.0, &lt;2.1.4,&gt;&#x3D;2, &lt;2.0.8",Composer,"1,Mar,2013"
H,Arbitrary Command Execution,fastreader,&gt;&#x3D; 0,RubyGems,"1,Mar,2013"
H,Arbitrary Command Injection,mini_magick,&lt;3.6.0,RubyGems,"1,Mar,2013"
H,Arbitrary Command Execution,curl,&gt;&#x3D; 0,RubyGems,"1,Mar,2013"
M,API Admin Auth Weakness,tomato,&lt;0.0.6,npm,"0,Mar,2013"
M,Cross-site Scripting (XSS),sentry,"[,5.4.4)",pip,"0,Mar,2013"
M,Cross-site Scripting (XSS),sentry,"[,5.4.4)",pip,"0,Mar,2013"
H,Arbitrary Command Execution,flash_tool,&gt;&#x3D; 0,RubyGems,"0,Mar,2013"
H,Arbitrary Command Injection,ftpd,&lt; 0.2.2,RubyGems,"2,Feb,2013"
M,Symlink File Overwrite,fileutils,&gt;&#x3D; 0,RubyGems,"2,Feb,2013"
M,Directory Hijacking,fileutils,&gt;&#x3D; 0,RubyGems,"2,Feb,2013"
M,Arbitrary Command Execution,fileutils,&gt;&#x3D; 0,RubyGems,"2,Feb,2013"
M,Arbitrary Command Execution,fileutils,&gt;&#x3D; 0,RubyGems,"2,Feb,2013"
M,SQL Injection,activerecord-jdbc-adapter,"&lt; 1.2.8, &gt;&#x3D; 1.2.6",RubyGems,"2,Feb,2013"
,,,,,
M,Information Exposure,tomcat:tomcat-coyote,"[0,]",Maven,"0,Mar,2015"
M,Information Exposure,org.apache.tomcat:tomcat-coyote,"[7.0.0,7.0.47),[8.0.0-RC1,8.0.0-RC3)",Maven,"0,Mar,2015"
M,Information Exposure,org.apache.tomcat:coyote,"[6.0.13,6.0.39)",Maven,"0,Mar,2015"
M,HTTP Request Smuggling,org.apache.tomcat:tomcat-util,"[7.0.0,7.0.53),[8,8.0.4)",Maven,"0,Mar,2015"
M,HTTP Request Smuggling,org.apache.tomcat:tomcat-coyote,"[7.0.0,7.0.53),[8,8.0.4)",Maven,"0,Mar,2015"
M,HTTP Request Smuggling,org.apache.tomcat:coyote,"[6,6.0.40)",Maven,"0,Mar,2015"
M,Information Exposure,org.mindrot:jbcrypt,"[,0.4)",Maven,"0,Mar,2015"
M,Cross-site Scripting (XSS),sentry,"[,7.4.0)",pip,"2,Feb,2015"
H,XML External Entity (XXE) Injection,taglibs:standard,"[,1.2.3)",Maven,"2,Feb,2015"
H,XML External Entity (XXE) Injection,org.apache.taglibs:taglibs-standard-impl,"[,1.2.3)",Maven,"2,Feb,2015"
H,XML External Entity (XXE) Injection,org.apache.taglibs:taglibs-standard,"[,1.2.3)",Maven,"2,Feb,2015"
H,XML External Entity (XXE) Injection,jstl:jstl,"[0,]",Maven,"2,Feb,2015"
H,XML External Entity (XXE) Injection,javax.servlet:jstl,"[0,]",Maven,"2,Feb,2015"
H,XML External Entity (XXE) Injection,javax.servlet.jsp.jstl:jstl,"[0,]",Maven,"2,Feb,2015"
M,Cross-site Scripting (XSS),org.jruby:jruby,"[,1.4.1)",Maven,"2,Feb,2015"
M,Cross-site Scripting (XSS),org.jruby.jcodings:jcodings,"[,1.0.3)",Maven,"2,Feb,2015"
M,Improper Input Validation,org.codehaus.xfire:xfire-core,"[0,]",Maven,"2,Feb,2015"
L,Information Exposure,org.picketbox:picketbox,"[,4.0.19)",Maven,"2,Feb,2015"
L,Information Exposure,org.picketbox:jbosssx-bare,"[,4.0.19)",Maven,"2,Feb,2015"
L,Information Exposure,org.picketbox:jbosssx,"[,4.0.19)",Maven,"2,Feb,2015"
M,Access Restriction Bypass,org.wildfly:wildfly-ejb3,"[8.0.0.Alpha1,8.0.0.CR1)",Maven,"2,Feb,2015"
M,Access Restriction Bypass,org.wildfly:wildfly-ejb3,"[8.0.0.Alpha1,8.1.0.CR1)",Maven,"2,Feb,2015"
M,Cross-site Scripting (XSS),thelia/thelia,"&gt;&#x3D;2.1.0, &lt;2.1.2",Composer,"2,Feb,2015"
M,Cross-site Scripting (XSS),thelia/backoffice-default-template,"&gt;&#x3D;2.1.0, &lt;2.1.2",Composer,"2,Feb,2015"
H,XML External Entity (XXE) Injection,org.jbpm:jbpm-designer-backend,"[6.0.0.Alpha9,6.1.0.Final),[6.2.0.Beta1,6.3.0.Final)",Maven,"2,Feb,2015"
M,Access Restriction Bypass,org.uberfire:uberfire-server,"[0.3,0.4)",Maven,"2,Feb,2015"
M,Access Restriction Bypass,org.kie:kie-drools-wb-distribution-wars,"[6.0.0.Beta3,6.1.0.Beta1)",Maven,"2,Feb,2015"
H,Arbitrary File Read Access,org.jboss.resteasy:resteasy-jaxb-provider,"[2.3,2.3.8),[3.0.0.Final,3.0.8.Final)",Maven,"2,Feb,2015"
H,Timing Attack,namshi/jose,"&lt;1.1.2,&gt;&#x3D;1.2.0, &lt;1.2.2",Composer,"1,Feb,2015"
M,SQL Injection,zendframework/zendframework,"&gt;&#x3D;2.3.0, &lt;2.3.5,&gt;&#x3D;2, &lt;2.2.10",Composer,"1,Feb,2015"
,,,,,
H,XML External Entity (XXE) Injection,org.jvnet.hudson.plugins:checkstyle,"[,3.5)",Maven,"0,Apr,2018"
H,XML External Entity (XXE) Injection,org.jvnet.hudson.plugins:ccm,"[,3.2)",Maven,"0,Apr,2018"
H,XML External Entity (XXE) Injection,org.jvnet.hudson.plugins:android-lint,"[,2.6)",Maven,"0,Apr,2018"
H,XML External Entity (XXE) Injection,org.jvnet.hudson.plugins.findbugs:parent,"[,4.72)",Maven,"0,Apr,2018"
H,Cross-site Request Forgery (CSRF),org.jenkins-ci.plugins:translation,"[,1.16)",Maven,"0,Apr,2018"
M,Cross-site Scripting (XSS),org.jenkins-ci.plugins:testlink,"[,3.13)",Maven,"0,Apr,2018"
M,Man-in-the-Middle (MitM),org.jenkins-ci.plugins:swarm-plugin,"[,3.5)",Maven,"0,Apr,2018"
M,Arbitrary File Read,org.jenkins-ci.plugins:script-security,"[,1.37)",Maven,"0,Apr,2018"
M,Man-in-the-Middle (MitM),org.apache.httpcomponents:httpclient,"[4.0.0, 4.2.3)",Maven,"0,Apr,2018"
M,Man-in-the-Middle (MitM),commons-httpclient:commons-httpclient,"[0,]",Maven,"0,Apr,2018"
H,Cross-site Request Forgery (CSRF),org.jenkins-ci.plugins:release,"[,2.10)",Maven,"0,Apr,2018"
M,Authentication Bypass,org.jenkins-ci.plugins:pipeline-build-step,"[,2.6)",Maven,"0,Apr,2018"
H,XML External Entity (XXE) Injection,org.jenkins-ci.plugins:junit,"[,1.24)",Maven,"0,Apr,2018"
H,Arbitrary Shell Execution,org.jenkins-ci.plugins:ec2,"[,1.38)",Maven,"0,Apr,2018"
H,Information Exposure,org.jenkins-ci.plugins:coverity,"[,1.11.0)",Maven,"0,Apr,2018"
L,Information Exposure,org.jenkins-ci.main:jenkins-core,"[,2.73.2)",Maven,"0,Apr,2018"
